GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20
0,0,0.05866212,0.04219351,0.02176308,-0.009203572,-0.008046621,0.001719383,0.007813166,0.0008273546,-0.0003335662,-0.004034043,0,0,0,-0.02221531,0,-0.002670226,0,0
0,0,0.05931,0.003412746,0.01176511,-0.003982977,-0.007268774,0.001508435,0.007608829,0.0007621747,-0.0001710587,-0.004059484,0,0,0,-0.02169209,0,-0.002638668,0,0
0,0,0.05745281,0.002457786,0.003311781,0.00450229,-0.006491029,0.001074518,0.007328031,0.0008652524,-0.0004438984,-0.003893415,0,0,0,-0.02125083,0,-0.002578386,0,0
0,0,0.05537491,0.03385127,-0.002133955,0.01456647,-0.005713284,0.0004186642,0.006984884,0.001244386,-0.0008206307,-0.003485228,0,0,0,-0.02086261,0,-0.002603756,0,0
0,0,0.05682346,0.07256906,-0.005397495,0.02329801,-0.005163344,-7.91759e-05,0.006443173,0.001747085,-0.0008241092,-0.002892654,0,0,0,-0.02044809,0,-0.002635677,0,0
0,0,0.06328074,0.09827226,-0.007904445,0.02923528,-0.004613506,-0.0002273346,0.005945518,0.002192505,-0.0005130493,-0.002203432,0,0,0,-0.02009087,0,-0.002627134,0,0
0,0,0.07106538,0.1011429,-0.01044328,0.03348282,-0.004384777,-0.0004572217,0.005619317,0.002443732,-0.0001332592,-0.001411689,0,0,0,-0.01969072,0,-0.002611186,0,0
0,0,0.07423281,0.0774305,-0.01339664,0.03761959,-0.004156252,-0.0009685832,0.005370162,0.00254198,0.0004451724,-0.0005596558,0,0,0,-0.01912455,0,-0.002612717,0,0
0,0,0.07062567,0.03082732,-0.0170472,0.0419522,-0.003927624,-0.001570392,0.005326588,0.002556889,0.001213847,0.0003248852,0,0,0,-0.01844881,0,-0.002603252,0,0
0,0,0.06331567,-0.02363116,-0.021267,0.04595827,-0.0036991,-0.001950633,0.005591245,0.00249987,0.001768192,0.001320649,0,0,0,-0.0179428,0,-0.002253246,0,0
0,0,0.05675859,-0.06607363,-0.025417,0.04888196,-0.003470472,-0.002075349,0.00561162,0.002400083,0.002146492,0.002274403,0,0,0,-0.01757725,0,-0.001148796,0,0
0,0,0.05333632,-0.08542157,-0.02887809,0.04985422,-0.003241948,-0.002115614,0.005263591,0.002399785,0.002682852,0.00293433,0,0,0,-0.01716829,0,8.48749e-05,0,0
0,0,0.05274771,-0.08461266,-0.03131419,0.0479028,-0.003013322,-0.002245192,0.004909711,0.002352549,0.003605904,0.00329321,0,0,0,-0.01693274,0,0.0004792075,0,0
0,0,0.05316667,-0.07185282,-0.03285319,0.04284343,-0.002379969,-0.002493663,0.004715799,0.002017086,0.004709097,0.003557865,0,0,0,-0.01682231,0,0.0002740705,0,0
0,0,0.05237596,-0.05209909,-0.03438504,0.03542364,-0.002088325,-0.002747717,0.004606732,0.001547109,0.005320073,0.003948394,0,0,0,-0.01660919,0,0.0001717973,0,0
0,0,0.04907747,-0.0295889,-0.03706923,0.02642115,-0.001773329,-0.002924581,0.00462218,0.00117436,0.005097506,0.004283465,0,0,0,-0.01623487,0,0.0002757551,0,0
0,0,0.04412197,-0.01167347,-0.0411427,0.01596064,-0.001423255,-0.003021863,0.004832581,0.0009674268,0.004134816,0.004264857,0,0,0,-0.01578066,0,0.0003189738,0,0
0,0,0.0391052,-0.003193721,-0.04524387,0.003932709,-0.001213391,-0.003084311,0.005285497,0.00079457,0.003458089,0.004029304,0,0,0,-0.01532458,0,-9.71644e-05,0,0
0,0,0.03331241,0.00062946,-0.04811292,-0.008991811,-0.002063217,-0.003089784,0.005937495,0.0005544314,0.003394024,0.003869567,0,0,0,-0.01493782,0,-0.001300931,0,0
0,0,0.0243811,0.009742556,-0.04991961,-0.02119157,-0.002913044,-0.002774199,0.006638581,0.0002869668,0.003239882,0.004093116,0,0,0,-0.01457225,0,-0.002116508,0,0
0,0,0.0130848,0.02711018,-0.05085791,-0.03164005,-0.003027451,-0.002393891,0.007019188,4.90994e-05,0.002783876,0.00455939,0,0,0,-0.01414292,0,-0.002054227,0,0
0,0,0.003797916,0.04455044,-0.05089432,-0.04093786,-0.003141756,-0.002590719,0.006908291,-0.0001754324,0.002396308,0.00491947,0,0,0,-0.01365204,0,-0.002279954,0,0
0,0,-0.0009150527,0.05141489,-0.05016488,-0.05049716,-0.003256061,-0.003266043,0.006306795,-0.0004848687,0.002092004,0.004553044,0,0,0,-0.01318799,0,-0.002721273,0,0
0,0,-0.00259251,0.04467499,-0.0492392,-0.06055951,-0.003370366,-0.003980198,0.00536519,-0.00088592,0.001671221,0.00360596,0,0,0,-0.01266897,0,-0.002833812,0,0
0,0,-0.002610254,0.02918927,-0.04833724,-0.06973728,-0.003484671,-0.00457089,0.004344384,-0.001051776,0.001036229,0.002870087,0,0,0,-0.01203326,0,-0.002703898,0,0
0,0,0.00106857,0.01100284,-0.04631344,-0.07742761,-0.003598876,-0.004969738,0.003591619,-0.0008663445,0.0004169227,0.00276401,0,0,0,-0.01135009,0,-0.002652812,0,0
0,0,0.0109345,-0.00695783,-0.04216259,-0.08511371,-0.003713181,-0.005070497,0.002998249,-0.000490854,-2.01461e-05,0.003216876,0,0,0,-0.01073772,0,-0.002707351,0,0
0,0,0.02552077,-0.02423634,-0.03665374,-0.09368217,-0.003998901,-0.004963859,0.00231945,-0.0003400745,-0.000587267,0.003715974,0,0,0,-0.01033488,0,-0.002735874,0,0
0,0,0.0400747,-0.04018811,-0.03097265,-0.1011297,-0.004356002,-0.004784896,0.001870355,-0.0005569261,-0.001367988,0.004059159,0,0,0,-0.01002966,0,-0.002713806,0,0
0,0,0.05063733,-0.05210859,-0.02490796,-0.1052439,-0.004713204,-0.004575567,0.002027197,-0.0008082903,-0.001962024,0.004463693,0,0,0,-0.009582088,0,-0.002670739,0,0
0,0,0.05608874,-0.05684232,-0.01744351,-0.1069914,-0.005070305,-0.004273561,0.00293092,-0.0008536992,-0.001990195,0.005052952,0,0,0,-0.009117046,0,-0.002236121,0,0
0,0,0.05773959,-0.05494898,-0.008548967,-0.1087548,-0.005427405,-0.003818502,0.004341118,-0.0007037265,-0.001537989,0.005776562,0,0,0,-0.008646971,0,-0.001441979,0,0
0,0,0.05824753,-0.05127806,0.001052174,-0.1104628,-0.005784609,-0.003437943,0.006083558,-0.0005862593,-0.001497484,0.00660428,0,0,0,-0.008140983,0,-0.0006481053,0,0
0,0,0.05963902,-0.04969647,0.01078889,-0.1099624,-0.00614171,-0.003301393,0.007534778,-0.0006236935,-0.001863754,0.007445857,0,0,0,-0.007821805,0,4.51135e-05,0,0
0,0,0.06151873,-0.04870293,0.01936828,-0.1063956,-0.006493203,-0.003405964,0.008426253,-0.0007373861,-0.001481772,0.008125711,0,0,0,-0.007731829,0,0.0002818097,0,0
0,0,0.06171749,-0.04393345,0.02469152,-0.1008466,-0.006843268,-0.004230651,0.009032606,-0.0008179526,-0.0001324454,0.008676936,0,0,0,-0.007603314,0,0.0001951713,0,0
0,0,0.05906775,-0.03363959,0.02601656,-0.09480287,-0.006947479,-0.004408815,0.009573531,-0.0008458671,0.001508492,0.009402859,0,0,0,-0.007266601,0,0.0001401813,0,0
0,0,0.05473108,-0.01975746,0.0250099,-0.0891634,-0.006990304,-0.004575768,0.009883132,-0.00080113,0.002445515,0.009616109,0,0,0,-0.006790613,0,0.0002157838,0,0
0,0,0.04996754,-0.005194421,0.02367966,-0.08443318,-0.00703313,-0.004774404,0.009599713,-0.0006910023,0.002701021,0.009463182,0,0,0,-0.006310797,0,0.0007214714,0,0
0,0,0.04378339,0.008108206,0.0225547,-0.0812756,-0.007076058,-0.005024417,0.008680256,-0.0006335304,0.003071138,0.009052708,0,0,0,-0.00577022,0,0.001559102,0,0
0,0,0.03401897,0.01951109,0.02154997,-0.08029104,-0.007118882,-0.005323895,0.007371418,-0.0006224452,0.003510984,0.008579637,0,0,0,-0.005303601,0,0.002297897,0,0
0,0,0.01934581,0.02993352,0.02103749,-0.08146985,-0.007161708,-0.005609526,0.006159178,-0.0005495818,0.003539905,0.008070029,0,0,0,-0.005092906,0,0.002513229,0,0
0,0,-0.0005940198,0.04163693,0.02136308,-0.08489432,-0.007204637,-0.005597389,0.005382548,-0.0004868398,0.003275956,0.007400581,0,0,0,-0.004958565,0,0.002398509,0,0
0,0,-0.02541062,0.05575632,0.02220316,-0.09133118,-0.007658713,-0.005345854,0.005064194,-0.0005071191,0.002913025,0.006554841,0,0,0,-0.004819246,0,0.002781638,0,0
0,0,-0.05307661,0.06941408,0.02307659,-0.1009314,-0.008272988,-0.005095191,0.005144936,-0.0004091553,0.002323202,0.005661277,0,0,0,-0.004801781,0,0.003189629,0,0
0,0,-0.08007973,0.07692491,0.02388697,-0.1118383,-0.008887263,-0.004839657,0.005753761,-0.0001943464,0.001737714,0.004968847,0,0,0,-0.004841527,0,0.003193473,0,0
0,0,-0.1039356,0.07466048,0.02436983,-0.1211724,-0.009501641,-0.004527044,0.006574915,-2.57575e-05,0.001435694,0.004553196,0,0,0,-0.00463032,0,0.003054925,0,0
0,0,-0.1243036,0.06394249,0.02433361,-0.1273791,-0.01011541,-0.004343766,0.007174873,9.24062e-05,0.001297165,0.004214606,0,0,0,-0.004412981,0,0.003138237,0,0
0,0,-0.1412914,0.04863055,0.02456592,-0.1310004,-0.0107303,-0.004308445,0.007084238,0.0002244605,0.001129837,0.003842423,0,0,0,-0.004377911,0,0.003787923,0,0
0,0,-0.1541755,0.0311849,0.02646989,-0.1334696,-0.01134416,-0.004300175,0.006657008,0.0003023721,0.0009026016,0.003507295,0,0,0,-0.004240597,0,0.00464544,0,0
0,0,-0.1620933,0.01306335,0.0303994,-0.136037,-0.01191316,-0.004301841,0.007087646,0.0003699486,0.0006945483,0.003367302,0,0,0,-0.003878938,0,0.005421246,0,0
0,0,-0.1651903,-0.003918152,0.03520037,-0.1389303,-0.01241282,-0.004234311,0.008457572,0.0005349248,0.0005342691,0.003435696,0,0,0,-0.003453485,0,0.006010769,0,0
0,0,-0.1648885,-0.0183764,0.03966633,-0.1414772,-0.01277584,-0.003843379,0.00998034,0.0007249161,0.0002810189,0.003416765,0,0,0,-0.002907963,0,0.006172204,0,0
0,0,-0.1624103,-0.02933776,0.04377195,-0.1435869,-0.01293287,-0.003264512,0.0105195,0.0008486906,-7.15662e-05,0.003198548,0,0,0,-0.002477585,0,0.006090521,0,0
0,0,-0.1565715,-0.0345485,0.04841147,-0.1462595,-0.01308991,-0.002748049,0.009961656,0.0009185493,-0.0004149341,0.002906404,0,0,0,-0.002255122,0,0.00605761,0,0
0,0,-0.1439236,-0.03094531,0.05402763,-0.1505898,-0.01324695,-0.002400361,0.009025745,0.001013402,-0.0007452649,0.002484388,0,0,0,-0.00196258,0,0.006100914,0,0
0,0,-0.121547,-0.01913098,0.05949564,-0.156695,-0.013405,-0.002166476,0.008333514,0.001172274,-0.001089446,0.001837937,0,0,0,-0.001459107,0,0.006121747,0,0
0,0,-0.08973146,-0.005449615,0.06321447,-0.1635918,-0.01356204,-0.002000337,0.008119719,0.00123575,-0.00127066,0.001129936,0,0,0,-0.000856783,0,0.006104794,0,0
0,0,-0.05139949,0.002857627,0.06534476,-0.1702242,-0.01371908,-0.001884005,0.008238907,0.001141846,-0.001251834,0.0003826657,0,0,0,-0.000315829,0,0.006093945,0,0
0,0,-0.009847105,0.003096733,0.06696541,-0.1764764,-0.01405048,-0.001794893,0.008391476,0.00120462,-0.001068363,-0.0006313119,0,0,0,0.00024971,0,0.006100885,0,0
0,0,0.03137985,-0.002425966,0.06798449,-0.1824157,-0.01473573,-0.001536631,0.008523004,0.001466992,-0.0006729154,-0.001622167,0,0,0,0.0005769398,0,0.006107185,0,0
0,0,0.0673573,-0.008782037,0.06739576,-0.1875863,-0.015422,-0.001106966,0.008647975,0.001734036,-6.80866e-05,-0.002258802,0,0,0,0.000541801,0,0.006194392,0,0
0,0,0.09316765,-0.0116844,0.06492581,-0.1915394,-0.01610725,-0.000738665,0.008740439,0.001927891,0.0004100562,-0.002658739,0,0,0,0.0006436462,0,0.006777786,0,0
0,0,0.1076285,-0.01060333,0.06138078,-0.1940638,-0.01679352,-0.0005952699,0.008717619,0.002106959,0.0007657256,-0.002988494,0,0,0,0.001036343,0,0.007537398,0,0
0,0,0.1140597,-0.008245885,0.05753164,-0.194701,-0.01747877,-0.0007268045,0.008237923,0.002309236,0.001354369,-0.00321211,0,0,0,0.001404139,0,0.0077568,0,0
0,0,0.1166154,-0.007339323,0.05365954,-0.19287,-0.01816504,-0.001445475,0.007106661,0.002532589,0.002181729,-0.003270081,0,0,0,0.00160074,0,0.007683985,0,0
0,0,0.1168624,-0.01010023,0.05006078,-0.1885797,-0.01882377,-0.002372391,0.005798766,0.002767785,0.002983627,-0.003131746,0,0,0,0.001879328,0,0.008201114,0,0
0,0,0.1145821,-0.01861987,0.04705792,-0.182699,-0.0193734,-0.00288864,0.004513862,0.002996289,0.00344382,-0.0028071,0,0,0,0.002240752,0,0.00903541,0,0
0,0,0.1105857,-0.03176744,0.04482667,-0.17661,-0.01980882,-0.003030871,0.003049446,0.003184882,0.003607251,-0.002436675,0,0,0,0.002421219,0,0.009293755,0,0
0,0,0.1062381,-0.04420796,0.04351242,-0.1718628,-0.01978741,-0.00309301,0.00190254,0.003214819,0.003604566,-0.002139784,0,0,0,0.00254608,0,0.009102028,0,0
0,0,0.1009836,-0.05228463,0.04327752,-0.1698987,-0.01976497,-0.003119549,0.001389216,0.003122771,0.003609218,-0.001803574,0,0,0,0.002733069,0,0.008715137,0,0
0,0,0.09256704,-0.058381,0.04387813,-0.1714938,-0.01974357,-0.003145824,0.001404604,0.002995675,0.003654749,-0.001354764,0,0,0,0.002894422,0,0.007555916,0,0
0,0,0.07944994,-0.06675437,0.0443485,-0.1756923,-0.01972215,-0.003265812,0.001887062,0.002943787,0.00348299,-0.001064676,0,0,0,0.003079901,0,0.0067764,0,0
0,0,0.06229301,-0.07707928,0.04339222,-0.1794905,-0.01977008,-0.003508879,0.00294091,0.003000548,0.003216759,-0.0009989499,0,0,0,0.003459039,0,0.006543183,0,0
0,0,0.04367566,-0.08532044,0.04040304,-0.1798491,-0.01905526,-0.003763873,0.003801456,0.003122187,0.003334045,-0.001007122,0,0,0,0.003751003,0,0.006274003,0,0
0,0,0.02745489,-0.08879398,0.03606642,-0.1759532,-0.01834146,-0.003851405,0.00398019,0.003203837,0.003684507,-0.0008928456,0,0,0,0.003748673,0,0.006069526,0,0
0,0,0.01782972,-0.08738116,0.03145895,-0.1691527,-0.01762766,-0.003903697,0.003456611,0.003182858,0.003866974,-0.0006715362,0,0,0,0.003665932,0,0.006066612,0,0
0,0,0.01748783,-0.08092287,0.02738514,-0.1617005,-0.01691285,-0.004112823,0.002524294,0.003087575,0.003788682,-0.0006701514,0,0,0,0.003692478,0,0.006129397,0,0
0,0,0.02555121,-0.06941664,0.02373255,-0.1559891,-0.01619905,-0.004490253,0.001383552,0.002968413,0.003569931,-0.0008042577,0,0,0,0.00383293,0,0.006132295,0,0
0,0,0.03830711,-0.05676,0.01935139,-0.1543364,-0.01548422,-0.005025901,0.0003957237,0.002906985,0.003196573,-0.0007616553,0,0,0,0.003953767,0,0.005955473,0,0
0,0,0.05210576,-0.05158158,0.01339609,-0.1584964,-0.01482243,-0.005838695,-0.0003741881,0.002857597,0.002801776,-0.0006725598,0,0,0,0.004117175,0,0.005105255,0,0
0,0,0.06488861,-0.05969538,0.006584611,-0.1683184,-0.01436764,-0.006742639,-0.001217599,0.002729468,0.002545445,-0.0007164959,0,0,0,0.0043194,0,0.003730796,0,0
0,0,0.07560457,-0.07623268,3.05914e-05,-0.1810415,-0.01391285,-0.007513639,-0.002150482,0.002577686,0.002535355,-0.0008383146,0,0,0,0.004336659,0,0.002949065,0,0
0,0,0.08382311,-0.09049863,-0.006355612,-0.1926238,-0.01354167,-0.008126449,-0.002897741,0.002493408,0.002735701,-0.0009539595,0,0,0,0.004147654,0,0.00302411,0,0
0,0,0.09015771,-0.09821358,-0.01311824,-0.1988234,-0.01317051,-0.008784389,-0.003190121,0.002554004,0.003080984,-0.001070216,0,0,0,0.003939818,0,0.003225059,0,0
0,0,0.09554196,-0.1043541,-0.01988614,-0.196516,-0.01279933,-0.009643321,-0.003077619,0.002657165,0.003309913,-0.001215911,0,0,0,0.003743004,0,0.003171865,0,0
0,0,0.1000017,-0.1140824,-0.0255503,-0.1851153,-0.01242714,-0.01051621,-0.001644537,0.002672313,0.003309508,-0.001418166,0,0,0,0.003535011,0,0.003069004,0,0
0,0,0.1037519,-0.1269148,-0.02933084,-0.1667326,-0.01205597,-0.01125359,-0.001452613,0.002627818,0.003295704,-0.001803614,0,0,0,0.003417172,0,0.003082034,0,0
0,0,0.1086591,-0.1411551,-0.03153567,-0.145231,-0.01168479,-0.011918,-0.001386883,0.002609009,0.003199356,-0.002279537,0,0,0,0.003388141,0,0.003130724,0,0
0,0,0.1162156,-0.1561622,-0.0332122,-0.1246769,-0.01131362,-0.01248234,-0.001240797,0.002685459,0.002730732,-0.002654381,0,0,0,0.003407213,0,0.003130728,0,0
0,0,0.1248742,-0.1686297,-0.03503997,-0.1081636,-0.01127998,-0.01291756,-0.001018453,0.002782836,0.002258109,-0.002838447,0,0,0,0.003494744,0,0.002942429,0,0
0,0,0.1317903,-0.1731719,-0.0374325,-0.09717226,-0.01123817,-0.01352994,-0.001081231,0.002797447,0.002119435,-0.002938741,0,0,0,0.003641831,0,0.002231109,0,0
0,0,0.1362738,-0.1678304,-0.04061458,-0.09111467,-0.01115353,-0.01437349,-0.001406961,0.002722179,0.001968732,-0.003155038,0,0,0,0.003709891,0,0.00139197,0,0
0,0,0.1394969,-0.1550321,-0.04480629,-0.08768268,-0.01100364,-0.0151508,-0.001741871,0.002593571,0.001576512,-0.003457043,0,0,0,0.003544757,0,0.0005938263,0,0
0,0,0.1414876,-0.1378859,-0.05013336,-0.08429329,-0.01057944,-0.01584672,-0.002032799,0.002416776,0.001070368,-0.003718244,0,0,0,0.003265019,0,0.0001682159,0,0
0,0,0.1405533,-0.1192985,-0.05571524,-0.07918922,-0.009746339,-0.01659032,-0.00237957,0.002245924,0.0005867814,-0.004076893,0,0,0,0.002929328,0,0.0001749062,0,0
0,0,0.135932,-0.1026297,-0.05947115,-0.07152848,-0.008913134,-0.01716384,-0.002834537,0.002138769,0.0001711211,-0.004437451,0,0,0,0.002534556,0,0.0002642382,0,0
0,0,0.1287745,-0.08976655,-0.05946586,-0.0612125,-0.007786964,-0.01736128,-0.003019099,0.002060925,5.03752e-05,-0.004320818,0,0,0,0.002168442,0,0.0002452465,0,0
0,0,0.119727,-0.07945072,-0.05538329,-0.04849999,-0.006244138,-0.01711286,-0.002696824,0.001982345,4.44181e-05,-0.00369861,0,0,0,0.002006524,0,0.0001993895,0,0
0,0,0.1071154,-0.06960716,-0.0493617,-0.03400837,-0.004701211,-0.01647052,-0.002635615,0.001979145,-0.0001854466,-0.002765226,0,0,0,0.00191815,0,0.0002093938,0,0
0,0,0.08876733,-0.05944083,-0.04490006,-0.0185605,-0.003158386,-0.01568442,-0.003137782,0.001955383,-0.000338988,-0.001965538,0,0,0,0.00182405,0,0.0004749314,0,0
0,0,0.06529466,-0.04792924,-0.04448514,-0.002782013,-0.001615561,-0.01528328,-0.003526412,0.001775553,-0.0001749837,-0.001403582,0,0,0,0.001782617,0,0.001482123,0,0
0,0,0.040077,-0.03248731,-0.04781194,0.01291493,-7.26848e-05,-0.01538268,-0.003347587,0.001706592,0.000106464,-0.0008562565,0,0,0,0.001591195,0,0.00283326,0,0
0,0,0.01641446,-0.01147379,-0.0523409,0.02847556,0.001470191,-0.01576608,-0.002792216,0.00185809,0.0002503864,-0.0001644028,0,0,0,0.001207346,0,0.003428388,0,0
0,0,-0.003814359,0.01275255,-0.05572112,0.04398693,0.002927054,-0.01575091,-0.002583371,0.001990803,0.0001808489,0.000639268,0,0,0,0.0009347919,0,0.003506483,0,0
0,0,-0.01939142,0.0347702,-0.05732203,0.05923606,0.004326812,-0.01524887,-0.002979047,0.002017231,-8.71027e-05,0.001494695,0,0,0,0.0008998658,0,0.004338853,0,0
0,0,-0.02903147,0.05089374,-0.0580791,0.07377486,0.005422389,-0.01488267,-0.003712037,0.002037321,-0.0004320331,0.002310312,0,0,0,0.0009667466,0,0.005736049,0,0
0,0,-0.03242269,0.06303387,-0.05954819,0.08711452,0.006315247,-0.01488962,-0.004637968,0.00204216,-0.0006181993,0.00295449,0,0,0,0.001050408,0,0.006372415,0,0
0,0,-0.03159961,0.07626585,-0.06204029,0.09878128,0.007208104,-0.01501803,-0.005763916,0.00200106,-0.0006268803,0.003462394,0,0,0,0.001264667,0,0.006178845,0,0
0,0,-0.03057735,0.09270523,-0.06439435,0.1079132,0.008226794,-0.01496217,-0.00655991,0.001930259,-0.0005794815,0.003874328,0,0,0,0.001401735,0,0.006232836,0,0
0,0,-0.03254107,0.1098113,-0.06613188,0.1139124,0.009276993,-0.01466647,-0.006770886,0.001888857,-0.0005859779,0.00400483,0,0,0,0.001354363,0,0.007330152,0,0
0,0,-0.03733086,0.1243196,-0.06878448,0.1179058,0.01086509,-0.01420031,-0.006614387,0.001916804,-0.0005572433,0.003837068,0,0,0,0.001349296,0,0.008522709,0,0
0,0,-0.04262135,0.1349365,-0.07435882,0.1214435,0.01258739,-0.01362371,-0.006081487,0.001959134,3.48346e-05,0.003581696,0,0,0,0.001571495,0,0.00856703,0,0
0,0,-0.04773052,0.1409343,-0.08239806,0.1237845,0.01430866,-0.01287661,-0.005037697,0.001969245,0.0009631835,0.003381593,0,0,0,0.001821816,0,0.008528622,0,0
0,0,-0.05519659,0.1415316,-0.08996041,0.1228801,0.01603095,-0.01195466,-0.003801688,0.001953233,0.00156631,0.00319965,0,0,0,0.001908226,0,0.008893314,0,0
0,0,-0.06776584,0.1381387,-0.09460356,0.1193271,0.01775325,-0.01113013,-0.00266982,0.001948291,0.001654801,0.002907957,0,0,0,0.001897794,0,0.008784093,0,0
0,0,-0.08466195,0.1340666,-0.0968087,0.1165166,0.01947554,-0.01091469,-0.001735325,0.001969903,0.001477546,0.002514623,0,0,0,0.001753061,0,0.007621369,0,0
0,0,-0.1016587,0.1312504,-0.09846383,0.116233,0.02119681,-0.01087601,-0.001044469,0.001974069,0.001017224,0.00215972,0,0,0,0.001642561,0,0.006628336,0,0
0,0,-0.1143926,0.129358,-0.1001362,0.1166908,0.02301393,-0.01030598,-0.0007481803,0.001964353,0.000412063,0.001933216,0,0,0,0.001963642,0,0.006703662,0,0
0,0,-0.1210635,0.1284667,-0.1011925,0.115606,0.02408362,-0.008962178,-0.0008500507,0.002078282,-0.0001183628,0.001859659,0,0,0,0.002740361,0,0.006624632,0,0
0,0,-0.1222676,0.1300306,-0.1016151,0.1133426,0.02515329,-0.0072739,-0.001278704,0.002190262,-0.000741024,0.002232416,0,0,0,0.003654684,0,0.00616194,0,0
0,0,-0.1186591,0.1342196,-0.1024833,0.1113358,0.02622296,-0.005897004,-0.002028489,0.002094818,-0.001511734,0.002718768,0,0,0,0.004407591,0,0.005599716,0,0
0,0,-0.1087602,0.1385394,-0.104434,0.1094419,0.02729162,-0.005094336,-0.002529618,0.002006362,-0.002122468,0.002282886,0,0,0,0.004893548,0,0.004563928,0,0
0,0,-0.08974263,0.1403145,-0.106984,0.10689,0.0283613,-0.004799804,-0.002306729,0.002066486,-0.00247442,0.00131358,0,0,0,0.005024818,0,0.00338197,0,0
0,0,-0.06179979,0.1389444,-0.1096636,0.1043409,0.02943097,-0.004530309,-0.001550374,0.002084663,-0.002644379,0.0007180075,0,0,0,0.004952942,0,0.002945158,0,0
0,0,-0.0315164,0.134901,-0.1123109,0.1031677,0.0304262,-0.004032634,-0.0006651459,0.002014481,-0.002639544,0.000831067,0,0,0,0.005203437,0,0.003117947,0,0
0,0,-0.008364655,0.1282208,-0.1146581,0.1034835,0.03112674,-0.003340352,7.13054e-05,0.001975353,-0.002430126,0.00116308,0,0,0,0.005869184,0,0.003235517,0,0
0,0,0.003319343,0.1192924,-0.1160659,0.104516,0.0317977,-0.002860181,0.0004657976,0.001972169,-0.001996452,0.001248174,0,0,0,0.006748733,0,0.003132294,0,0
0,0,0.006267249,0.1093859,-0.1161863,0.1059709,0.03235548,-0.002911123,0.000350634,0.001953582,-0.001476509,0.001042437,0,0,0,0.007695821,0,0.002717853,0,0
0,0,0.00513584,0.09916985,-0.1153628,0.1076353,0.03291224,-0.003025131,1.30595e-05,0.00190716,-0.0009935737,0.0007694907,0,0,0,0.008558884,0,0.001650092,0,0
0,0,0.002713284,0.08801313,-0.113469,0.1084498,0.03347001,-0.002863371,-0.0002988245,0.001833872,-0.0006247688,0.0007351216,0,0,0,0.009119136,0,0.0004508799,0,0
0,0,0.0004459643,0.07539643,-0.1093353,0.1075624,0.03402677,-0.002703565,-0.0006319375,0.001734781,-0.0003919514,0.0008500844,0,0,0,0.009506716,0,4.47788e-05,0,0
0,0,-0.0007419458,0.06110995,-0.1021734,0.1054673,0.03458353,-0.00275169,-0.0006459334,0.001688783,-0.0003314984,0.000812729,0,0,0,0.009825558,0,0.0002340718,0,0
0,0,-0.001458021,0.04376709,-0.09332138,0.1027082,0.0351413,-0.002895714,2.37251e-05,0.001705633,-0.0004861497,0.0006431867,0,0,0,0.01013576,0,0.0003408359,0,0
0,0,-0.004455382,0.02212253,-0.08601065,0.09863796,0.03563687,-0.002776766,0.001427667,0.001709829,-0.0009217547,0.0005313418,0,0,0,0.01046469,0,0.0002454905,0,0
0,0,-0.01296035,-0.001580498,-0.08252702,0.09259812,0.03586936,-0.002333785,0.003387074,0.001719993,-0.00136681,0.0005778204,0,0,0,0.01077536,0,0.0001556311,0,0
0,0,-0.02818467,-0.02133455,-0.0819999,0.0853749,0.03609776,-0.00180707,0.005688695,0.00179504,-0.001637046,0.0006500831,0,0,0,0.01108866,0,-0.0002518742,0,0
0,0,-0.04857574,-0.03102511,-0.08160867,0.07866113,0.03632617,-0.001339583,0.007855493,0.001800187,-0.001799692,0.0005947607,0,0,0,0.01171655,0,-0.0006027206,0,0
0,0,-0.07080843,-0.0281521,-0.07900548,0.07346688,0.03655457,-0.0008875742,0.009476783,0.001704454,-0.001940394,0.0004936978,0,0,0,0.01279066,0,-0.0006013819,0,0
0,0,-0.09082436,-0.0153183,-0.07363491,0.06943441,0.036784,-0.0005537161,0.01049519,0.001653228,-0.002027927,0.0004488695,0,0,0,0.01410448,0,-0.0009560525,0,0
0,0,-0.1043329,0.0006467462,-0.06602714,0.06554967,0.03701241,-0.0004291001,0.01091316,0.00166166,-0.002071076,0.000373252,0,0,0,0.01536011,0,-0.001329718,0,0
0,0,-0.1085081,0.01278512,-0.05693833,0.06155257,0.03724081,-0.0005249868,0.01047436,0.00164961,-0.0020519,0.000166575,0,0,0,0.01651448,0,-0.001351121,0,0
0,0,-0.1048285,0.0187211,-0.04760472,0.0583242,0.0369665,-0.0005328804,0.009431991,0.001626219,-0.00186838,-0.0001856352,0,0,0,0.01751832,0,-0.001232128,0,0
0,0,-0.09874997,0.02090039,-0.03943692,0.05687598,0.03656676,-0.0002054663,0.008294439,0.001619417,-0.001488291,-0.0005405504,0,0,0,0.01842293,0,-0.001220325,0,0
0,0,-0.09480636,0.02239349,-0.03249798,0.05720814,0.03579585,4.32929e-05,0.007461569,0.001612306,-0.0009856293,-0.0008790904,0,0,0,0.01917902,0,-0.001273527,0,0
0,0,-0.09276857,0.02410881,-0.02519902,0.0587203,0.03493214,-0.0001169957,0.006947795,0.001607696,-0.0005908431,-0.00155447,0,0,0,0.0199172,0,-0.001283993,0,0
